s_State,s_Volume,s_state_id,s_lat,s_lon,e_locality,e_locality_id,e_lat,e_lon,e_Volume
Islam Qala - Taybad,54,Z6,34.70799,61.00488,Laghman,AF07,34.6408124383372,70.1900782989607,2245
Islam Qala - Taybad,55,Z6,34.70799,61.00488,Panjsher,AF08,35.646879827249,70.0627546221198,3013
Islam Qala - Taybad,56,Z6,34.70799,61.00488,Baghlan,AF09,35.4932505600309,68.5327724729862,28270
Islam Qala - Taybad,57,Z6,34.70799,61.00488,Bamyan,AF10,34.586524687062,66.9657709578099,9615
Islam Qala - Taybad,58,Z6,34.70799,61.00488,Ghazni,AF11,33.086708741173,67.7671337681237,13300
Islam Qala - Taybad,59,Z6,34.70799,61.00488,Paktika,AF12,32.1690877330917,68.7511182109164,349
Islam Qala - Taybad,60,Z6,34.70799,61.00488,Paktya,AF13,33.7854887289057,69.4800588072264,1305
Islam Qala - Taybad,61,Z6,34.70799,61.00488,Khost,AF14,33.3666027875108,70.1209948348634,490
Islam Qala - Taybad,62,Z6,34.70799,61.00488,Kunar,AF15,35.1424301034945,71.4004029371167,1247
Islam Qala - Taybad,63,Z6,34.70799,61.00488,Nuristan,AF16,35.5708929481293,71.197723918524,173
Islam Qala - Taybad,64,Z6,34.70799,61.00488,Badakhshan,AF17,36.9601251470652,70.8103034376905,18117
Islam Qala - Taybad,65,Z6,34.70799,61.00488,Takhar,AF18,37.0884137711436,69.7183644915528,22071
Islam Qala - Taybad,66,Z6,34.70799,61.00488,Kunduz,AF19,36.5855669176356,68.7513908158571,24662
Islam Qala - Taybad,67,Z6,34.70799,61.00488,Samangan,AF20,35.6997011995667,67.7016659935991,5009
Islam Qala - Taybad,68,Z6,34.70799,61.00488,Balkh,AF21,36.266376351054,66.8644169925129,38806
Islam Qala - Taybad,69,Z6,34.70799,61.00488,Sar-e-Pul,AF22,35.989302920813,66.1218557358955,19768
Islam Qala - Taybad,70,Z6,34.70799,61.00488,Ghor,AF23,33.8777732052665,64.8396477518651,16428
Islam Qala - Taybad,71,Z6,34.70799,61.00488,Daykundi,AF24,34.0431176284947,66.1400827394401,13415
Islam Qala - Taybad,72,Z6,34.70799,61.00488,Uruzgan,AF25,33.1321487583643,66.5788131195753,1535
Islam Qala - Taybad,73,Z6,34.70799,61.00488,Zabul,AF26,31.8920122831119,67.5727547048278,940
Islam Qala - Taybad,74,Z6,34.70799,61.00488,Kandahar,AF27,30.5612417693539,65.6678918886485,1938
Islam Qala - Taybad,75,Z6,34.70799,61.00488,Jawzjan,AF28,36.7279435569897,65.9083071464448,9596
Islam Qala - Taybad,76,Z6,34.70799,61.00488,Faryab,AF29,35.6414521370214,64.848759473622,35044
Islam Qala - Taybad,77,Z6,34.70799,61.00488,Helmand,AF30,30.459467665301,63.9857726187421,1881
Islam Qala - Taybad,78,Z6,34.70799,61.00488,Badghis,AF31,35.51666597367,63.6126397656532,19691
Islam Qala - Taybad,79,Z6,34.70799,61.00488,Herat,AF32,33.5831281957975,62.0154714022423,139640
Islam Qala - Taybad,80,Z6,34.70799,61.00488,Farah,AF33,32.385917859241,61.8148472573131,2533
Islam Qala - Taybad,81,Z6,34.70799,61.00488,Nimroz,AF34,30.1753261326768,62.0598987574247,1727
Pathan,82,Z7,33.834275,69.943411,Kabul,AF01,34.4982470088801,69.5893624878111,16
Pathan,83,Z7,33.834275,69.943411,Wardak,AF04,33.9906535809407,68.5043748145767,1
Pathan,84,Z7,33.834275,69.943411,Logar,AF05,33.812224972129,68.9706463877735,42
Pathan,85,Z7,33.834275,69.943411,Baghlan,AF09,35.4932505600309,68.5327724729862,1
Pathan,86,Z7,33.834275,69.943411,Ghazni,AF11,33.086708741173,67.7671337681237,9
Pathan,87,Z7,33.834275,69.943411,Paktika,AF12,32.1690877330917,68.7511182109164,4
Pathan,88,Z7,33.834275,69.943411,Paktya,AF13,33.7854887289057,69.4800588072264,340
Pathan,89,Z7,33.834275,69.943411,Khost,AF14,33.3666027875108,70.1209948348634,111
Spin Boldak –  Chaman,90,Z8,30.955879,66.437425,Kabul,AF01,34.4982470088801,69.5893624878111,4861
Spin Boldak –  Chaman,91,Z8,30.955879,66.437425,Kapisa,AF02,35.0296414314863,69.579116726,147
Spin Boldak –  Chaman,92,Z8,30.955879,66.437425,Parwan,AF03,34.8580626327989,68.5402491201714,331
Spin Boldak –  Chaman,93,Z8,30.955879,66.437425,Wardak,AF04,33.9906535809407,68.5043748145767,1571
Spin Boldak –  Chaman,94,Z8,30.955879,66.437425,Logar,AF05,33.812224972129,68.9706463877735,597
Spin Boldak –  Chaman,95,Z8,30.955879,66.437425,Nangarhar,AF06,34.2617042711356,70.8409610841147,404
Spin Boldak –  Chaman,96,Z8,30.955879,66.437425,Laghman,AF07,34.6408124383372,70.1900782989607,175
Spin Boldak –  Chaman,97,Z8,30.955879,66.437425,Baghlan,AF09,35.4932505600309,68.5327724729862,2021
Spin Boldak –  Chaman,98,Z8,30.955879,66.437425,Bamyan,AF10,34.586524687062,66.9657709578099,147
Spin Boldak –  Chaman,99,Z8,30.955879,66.437425,Ghazni,AF11,33.086708741173,67.7671337681237,12101
Spin Boldak –  Chaman,100,Z8,30.955879,66.437425,Paktika,AF12,32.1690877330917,68.7511182109164,2775
Spin Boldak –  Chaman,101,Z8,30.955879,66.437425,Paktya,AF13,33.7854887289057,69.4800588072264,790
Spin Boldak –  Chaman,102,Z8,30.955879,66.437425,Khost,AF14,33.3666027875108,70.1209948348634,331
Spin Boldak –  Chaman,103,Z8,30.955879,66.437425,Kunar,AF15,35.1424301034945,71.4004029371167,101
Spin Boldak –  Chaman,104,Z8,30.955879,66.437425,Nuristan,AF16,35.5708929481293,71.197723918524,37
Spin Boldak –  Chaman,105,Z8,30.955879,66.437425,Badakhshan,AF17,36.9601251470652,70.8103034376905,175
Spin Boldak –  Chaman,106,Z8,30.955879,66.437425,Takhar,AF18,37.0884137711436,69.7183644915528,1029
Spin Boldak –  Chaman,107,Z8,30.955879,66.437425,Kunduz,AF19,36.5855669176356,68.7513908158571,5109
Spin Boldak –  Chaman,108,Z8,30.955879,66.437425,Samangan,AF20,35.6997011995667,67.7016659935991,331
Spin Boldak –  Chaman,109,Z8,30.955879,66.437425,Balkh,AF21,36.266376351054,66.8644169925129,873
Spin Boldak –  Chaman,110,Z8,30.955879,66.437425,Sar-e-Pul,AF22,35.989302920813,66.1218557358955,1773
Spin Boldak –  Chaman,111,Z8,30.955879,66.437425,Ghor,AF23,33.8777732052665,64.8396477518651,294
Spin Boldak –  Chaman,112,Z8,30.955879,66.437425,Daykundi,AF24,34.0431176284947,66.1400827394401,799
Spin Boldak –  Chaman,113,Z8,30.955879,66.437425,Uruzgan,AF25,33.1321487583643,66.5788131195753,8233
Spin Boldak –  Chaman,114,Z8,30.955879,66.437425,Zabul,AF26,31.8920122831119,67.5727547048278,7654
Spin Boldak –  Chaman,115,Z8,30.955879,66.437425,Kandahar,AF27,30.5612417693539,65.6678918886485,34420
Spin Boldak –  Chaman,116,Z8,30.955879,66.437425,Jawzjan,AF28,36.7279435569897,65.9083071464448,1507
Spin Boldak –  Chaman,117,Z8,30.955879,66.437425,Faryab,AF29,35.6414521370214,64.848759473622,570
Spin Boldak –  Chaman,118,Z8,30.955879,66.437425,Helmand,AF30,30.459467665301,63.9857726187421,8848
Spin Boldak –  Chaman,119,Z8,30.955879,66.437425,Badghis,AF31,35.51666597367,63.6126397656532,441
Spin Boldak –  Chaman,120,Z8,30.955879,66.437425,Herat,AF32,33.5831281957975,62.0154714022423,6248
Spin Boldak –  Chaman,121,Z8,30.955879,66.437425,Farah,AF33,32.385917859241,61.8148472573131,2508
Spin Boldak –  Chaman,122,Z8,30.955879,66.437425,Nimroz,AF34,30.1753261326768,62.0598987574247,836
Torkham – Bab-i-Pakistan,123,Z9,34.122641,71.093202,Kabul,AF01,34.4982470088801,69.5893624878111,103489
Torkham – Bab-i-Pakistan,124,Z9,34.122641,71.093202,Kapisa,AF02,35.0296414314863,69.579116726,4940
Torkham – Bab-i-Pakistan,125,Z9,34.122641,71.093202,Parwan,AF03,34.8580626327989,68.5402491201714,5255
Torkham – Bab-i-Pakistan,126,Z9,34.122641,71.093202,Wardak,AF04,33.9906535809407,68.5043748145767,3328
Torkham – Bab-i-Pakistan,127,Z9,34.122641,71.093202,Logar,AF05,33.812224972129,68.9706463877735,11001
Torkham – Bab-i-Pakistan,128,Z9,34.122641,71.093202,Nangarhar,AF06,34.2617042711356,70.8409610841147,139293
Torkham – Bab-i-Pakistan,129,Z9,34.122641,71.093202,Laghman,AF07,34.6408124383372,70.1900782989607,19216
Torkham – Bab-i-Pakistan,130,Z9,34.122641,71.093202,Panjsher,AF08,35.646879827249,70.0627546221198,1997
Torkham – Bab-i-Pakistan,131,Z9,34.122641,71.093202,Baghlan,AF09,35.4932505600309,68.5327724729862,9336
Torkham – Bab-i-Pakistan,132,Z9,34.122641,71.093202,Bamyan,AF10,34.586524687062,66.9657709578099,1699
Torkham – Bab-i-Pakistan,133,Z9,34.122641,71.093202,Ghazni,AF11,33.086708741173,67.7671337681237,4537
Torkham – Bab-i-Pakistan,134,Z9,34.122641,71.093202,Paktika,AF12,32.1690877330917,68.7511182109164,5378
Torkham – Bab-i-Pakistan,135,Z9,34.122641,71.093202,Paktya,AF13,33.7854887289057,69.4800588072264,9109
Torkham – Bab-i-Pakistan,136,Z9,34.122641,71.093202,Khost,AF14,33.3666027875108,70.1209948348634,6481
Torkham – Bab-i-Pakistan,137,Z9,34.122641,71.093202,Kunar,AF15,35.1424301034945,71.4004029371167,20705
Torkham – Bab-i-Pakistan,138,Z9,34.122641,71.093202,Nuristan,AF16,35.5708929481293,71.197723918524,490
Torkham – Bab-i-Pakistan,139,Z9,34.122641,71.093202,Badakhshan,AF17,36.9601251470652,70.8103034376905,1086
Torkham – Bab-i-Pakistan,140,Z9,34.122641,71.093202,Takhar,AF18,37.0884137711436,69.7183644915528,1822
Torkham – Bab-i-Pakistan,141,Z9,34.122641,71.093202,Kunduz,AF19,36.5855669176356,68.7513908158571,12630
Torkham – Bab-i-Pakistan,142,Z9,34.122641,71.093202,Samangan,AF20,35.6997011995667,67.7016659935991,1349
Torkham – Bab-i-Pakistan,143,Z9,34.122641,71.093202,Balkh,AF21,36.266376351054,66.8644169925129,8548
Torkham – Bab-i-Pakistan,144,Z9,34.122641,71.093202,Sar-e-Pul,AF22,35.989302920813,66.1218557358955,193
Torkham – Bab-i-Pakistan,145,Z9,34.122641,71.093202,Ghor,AF23,33.8777732052665,64.8396477518651,175
Torkham – Bab-i-Pakistan,146,Z9,34.122641,71.093202,Daykundi,AF24,34.0431176284947,66.1400827394401,350
Torkham – Bab-i-Pakistan,147,Z9,34.122641,71.093202,Uruzgan,AF25,33.1321487583643,66.5788131195753,70
Torkham – Bab-i-Pakistan,148,Z9,34.122641,71.093202,Zabul,AF26,31.8920122831119,67.5727547048278,105
Torkham – Bab-i-Pakistan,149,Z9,34.122641,71.093202,Kandahar,AF27,30.5612417693539,65.6678918886485,1366
Torkham – Bab-i-Pakistan,150,Z9,34.122641,71.093202,Jawzjan,AF28,36.7279435569897,65.9083071464448,2400
Torkham – Bab-i-Pakistan,151,Z9,34.122641,71.093202,Faryab,AF29,35.6414521370214,64.848759473622,596
Torkham – Bab-i-Pakistan,152,Z9,34.122641,71.093202,Helmand,AF30,30.459467665301,63.9857726187421,175
Torkham – Bab-i-Pakistan,153,Z9,34.122641,71.093202,Badghis,AF31,35.51666597367,63.6126397656532,88
Torkham – Bab-i-Pakistan,154,Z9,34.122641,71.093202,Herat,AF32,33.5831281957975,62.0154714022423,5220
Torkham – Bab-i-Pakistan,155,Z9,34.122641,71.093202,Farah,AF33,32.385917859241,61.8148472573131,245
Torkham – Bab-i-Pakistan,156,Z9,34.122641,71.093202,Nimroz,AF34,30.1753261326768,62.0598987574247,123
Zaranj – Milak,157,Z10,30.96555,61.823383,Kabul,AF01,34.4982470088801,69.5893624878111,22048
Zaranj – Milak,158,Z10,30.96555,61.823383,Kapisa,AF02,35.0296414314863,69.579116726,10214
Zaranj – Milak,159,Z10,30.96555,61.823383,Parwan,AF03,34.8580626327989,68.5402491201714,9363
Zaranj – Milak,160,Z10,30.96555,61.823383,Wardak,AF04,33.9906535809407,68.5043748145767,2693
Zaranj – Milak,161,Z10,30.96555,61.823383,Logar,AF05,33.812224972129,68.9706463877735,2400
Zaranj – Milak,162,Z10,30.96555,61.823383,Nangarhar,AF06,34.2617042711356,70.8409610841147,5135
Zaranj – Milak,163,Z10,30.96555,61.823383,Laghman,AF07,34.6408124383372,70.1900782989607,6182
Zaranj – Milak,164,Z10,30.96555,61.823383,Panjsher,AF08,35.646879827249,70.0627546221198,1130
Zaranj – Milak,165,Z10,30.96555,61.823383,Baghlan,AF09,35.4932505600309,68.5327724729862,18671
Zaranj – Milak,166,Z10,30.96555,61.823383,Bamyan,AF10,34.586524687062,66.9657709578099,2065
Zaranj – Milak,167,Z10,30.96555,61.823383,Ghazni,AF11,33.086708741173,67.7671337681237,7912
Zaranj – Milak,168,Z10,30.96555,61.823383,Paktika,AF12,32.1690877330917,68.7511182109164,1451
Zaranj – Milak,169,Z10,30.96555,61.823383,Paktya,AF13,33.7854887289057,69.4800588072264,642
Zaranj – Milak,170,Z10,30.96555,61.823383,Khost,AF14,33.3666027875108,70.1209948348634,516
Zaranj – Milak,171,Z10,30.96555,61.823383,Kunar,AF15,35.1424301034945,71.4004029371167,516
Zaranj – Milak,172,Z10,30.96555,61.823383,Nuristan,AF16,35.5708929481293,71.197723918524,98
Zaranj – Milak,173,Z10,30.96555,61.823383,Badakhshan,AF17,36.9601251470652,70.8103034376905,10968
Zaranj – Milak,174,Z10,30.96555,61.823383,Takhar,AF18,37.0884137711436,69.7183644915528,35792
Zaranj – Milak,175,Z10,30.96555,61.823383,Kunduz,AF19,36.5855669176356,68.7513908158571,29164
Zaranj – Milak,176,Z10,30.96555,61.823383,Samangan,AF20,35.6997011995667,67.7016659935991,3377
Zaranj – Milak,177,Z10,30.96555,61.823383,Balkh,AF21,36.266376351054,66.8644169925129,18908
Zaranj – Milak,178,Z10,30.96555,61.823383,Sar-e-Pul,AF22,35.989302920813,66.1218557358955,8386
Zaranj – Milak,179,Z10,30.96555,61.823383,Ghor,AF23,33.8777732052665,64.8396477518651,7410
Zaranj – Milak,180,Z10,30.96555,61.823383,Daykundi,AF24,34.0431176284947,66.1400827394401,3502
Zaranj – Milak,181,Z10,30.96555,61.823383,Uruzgan,AF25,33.1321487583643,66.5788131195753,293
Zaranj – Milak,182,Z10,30.96555,61.823383,Zabul,AF26,31.8920122831119,67.5727547048278,1870
Zaranj – Milak,183,Z10,30.96555,61.823383,Kandahar,AF27,30.5612417693539,65.6678918886485,2247
Zaranj – Milak,184,Z10,30.96555,61.823383,Jawzjan,AF28,36.7279435569897,65.9083071464448,3949
Zaranj – Milak,185,Z10,30.96555,61.823383,Faryab,AF29,35.6414521370214,64.848759473622,9252
Zaranj – Milak,186,Z10,30.96555,61.823383,Helmand,AF30,30.459467665301,63.9857726187421,10228
Zaranj – Milak,187,Z10,30.96555,61.823383,Badghis,AF31,35.51666597367,63.6126397656532,8707
Zaranj – Milak,188,Z10,30.96555,61.823383,Herat,AF32,33.5831281957975,62.0154714022423,19243
Zaranj – Milak,189,Z10,30.96555,61.823383,Farah,AF33,32.385917859241,61.8148472573131,30797
Zaranj – Milak,190,Z10,30.96555,61.823383,Nimroz,AF34,30.1753261326768,62.0598987574247,29415
